epoch,step,train/accw,train/advmean,train/loss,train/lossdpo,train/losssft,val/accw,val/advmean,val/loss,val/lossdpo,val/losssft
,26,,,,,,0.3115675747394562,0.5548115968704224,0.8875441551208496,0.6449306607246399,4.85227108001709
,27,,,,,,0.3266265392303467,0.874469518661499,0.8442102074623108,0.6196212768554688,4.491778373718262
,28,,,,,,0.3248339891433716,0.6196441054344177,0.8813517093658447,0.6372743248939514,4.881548881530762
,29,,,,,,0.3183073401451111,0.7170522212982178,0.8624361753463745,0.6355936527252197,4.536849498748779
,30,,,,,,0.33427026867866516,0.8751064538955688,0.834356427192688,0.616783618927002,4.3514556884765625
,31,,,,,,0.3306773006916046,1.0025980472564697,0.8429447412490845,0.607741117477417,4.704071998596191
,32,,,,,,0.31614986062049866,0.9170274138450623,0.8648239374160767,0.6153255105018616,4.989969253540039
,33,,,,,,0.30392158031463623,-0.20366299152374268,0.9429998397827148,0.7147482633590698,4.565032482147217
,34,,,,,,0.36714720726013184,1.7651232481002808,0.9450426697731018,0.5726414322853088,7.448024272918701
,35,,,,,,0.317241370677948,0.36123421788215637,1.1637756824493408,0.7049998044967651,9.175516128540039
,36,,,,,,0.34372827410697937,2.171401262283325,0.9793210029602051,0.543071448802948,8.724989891052246
,37,,,,,,0.3252319097518921,1.061196208000183,1.1162610054016113,0.6274304389953613,9.776612281799316
,38,,,,,,0.3414880335330963,2.466585397720337,0.9865763187408447,0.5291417837142944,9.148690223693848
,39,,,,,,0.36099693179130554,2.2688798904418945,0.9553414583206177,0.5717592835426331,7.671642303466797
,40,,,,,,0.3667494058609009,2.99750018119812,0.884315013885498,0.5067079663276672,7.552141189575195
,41,,,,,,0.333289235830307,2.53791880607605,0.9903934001922607,0.547798216342926,8.85190200805664
,42,,,,,,0.33174917101860046,1.9113826751708984,1.0160235166549683,0.5719928741455078,8.880611419677734
,43,,,,,,0.3115675747394562,1.05156672000885,1.107858419418335,0.6173098087310791,9.810973167419434
,44,,,,,,0.3266265392303467,1.6792840957641602,1.0383529663085938,0.580778181552887,9.151495933532715
,45,,,,,,0.3248339891433716,1.230783224105835,1.0907258987426758,0.5944797992706299,9.924922943115234
,46,,,,,,0.3183073401451111,1.3803049325942993,1.0717748403549194,0.6119934916496277,9.195626258850098
,47,,,,,,0.33427026867866516,1.7231699228286743,1.0092475414276123,0.5654641389846802,8.8756685256958
,48,,,,,,0.3306773006916046,1.9459757804870605,1.0334527492523193,0.5572981834411621,9.523090362548828
,49,,,,,,0.31614986062049866,1.8367232084274292,1.0710127353668213,0.5623738765716553,10.172775268554688
,50,,,,,,0.30392158031463623,-0.47370439767837524,1.2145764827728271,0.7465030550956726,9.361467361450195
0,49,0.3131624460220337,2.0593178272247314,1.6295318603515625,0.5447786450386047,21.695064544677734,,,,,
,51,,,,,,0.36714720726013184,3.9171319007873535,1.4220466613769531,0.5586488246917725,17.26795768737793
,52,,,,,,0.317241370677948,0.6468336582183838,1.9216822385787964,0.8609333038330078,21.214977264404297
,53,,,,,,0.34372827410697937,4.908112525939941,1.5106474161148071,0.5034010410308838,20.144926071166992
,54,,,,,,0.3252319097518921,2.3471739292144775,1.7778077125549316,0.6525793075561523,22.504566192626953
,55,,,,,,0.3414880335330963,5.536111831665039,1.5605478286743164,0.5055649876594543,21.099655151367188
,56,,,,,,0.36099693179130554,5.108214855194092,1.5084065198898315,0.619278073310852,17.782569885253906
,57,,,,,,0.3667494058609009,6.794366836547852,1.350394368171692,0.47551122307777405,17.497661590576172
,58,,,,,,0.333289235830307,5.664902687072754,1.611599326133728,0.5877658128738403,20.476669311523438
,59,,,,,,0.33174917101860046,4.258139610290527,1.582101821899414,0.5562427043914795,20.517181396484375
,60,,,,,,0.3115675747394562,2.325434684753418,1.733748435974121,0.6039011478424072,22.59694480895996
,61,,,,,,0.3266265392303467,3.7160840034484863,1.6435271501541138,0.5849626064300537,21.17129135131836
,62,,,,,,0.3248339891433716,2.8118197917938232,1.6752545833587646,0.5302252769470215,22.90058708190918
,63,,,,,,0.3183073401451111,3.024923801422119,1.7207629680633545,0.6598721146583557,21.217815399169922
,64,,,,,,0.33427026867866516,3.891502857208252,1.5451011657714844,0.5172274112701416,20.557472229003906
,65,,,,,,0.3306773006916046,4.32260799407959,1.6314611434936523,0.5341394543647766,21.946434020996094
,66,,,,,,0.31614986062049866,4.214192867279053,1.6673011779785156,0.49136388301849365,23.51874542236328
,67,,,,,,0.30392158031463623,-1.112652063369751,1.9188085794448853,0.8358888030052185,21.65839385986328
,68,,,,,,0.36714720726013184,9.078890800476074,2.76798152923584,0.771769642829895,39.924232482910156
,69,,,,,,0.317241370677948,1.3726115226745605,3.9383764266967773,1.4834628105163574,49.09827423095703
,70,,,,,,0.34372827410697937,11.37405776977539,2.9932098388671875,0.6663455963134766,46.53728485107422
,71,,,,,,0.3252319097518921,5.3771820068359375,3.5381646156311035,0.9316346049308777,52.13059616088867
,72,,,,,,0.3414880335330963,12.67617416381836,3.1731066703796387,0.7333278059959412,48.79557800292969
,73,,,,,,0.36099693179130554,11.895709991455078,3.0435948371887207,0.9876099824905396,41.11969757080078
,74,,,,,,0.3667494058609009,15.778557777404785,2.6914336681365967,0.6685923337936401,40.456825256347656
,75,,,,,,0.333289235830307,12.973407745361328,3.3346829414367676,0.9637666344642639,47.41832733154297
,76,,,,,,0.33174917101860046,9.697653770446777,3.0672783851623535,0.6910289525985718,47.524986267089844
,77,,,,,,0.3115675747394562,5.329559803009033,3.3662610054016113,0.7492311000823975,52.340599060058594
,78,,,,,,0.3266265392303467,8.436393737792969,3.332487106323242,0.8769018054008484,49.1117057800293
,79,,,,,,0.3248339891433716,6.580229759216309,3.177624225616455,0.5265765190124512,53.020957946777344
,80,,,,,,0.3183073401451111,6.7879414558410645,3.511239528656006,1.054552674293518,49.13373565673828
,81,,,,,,0.33427026867866516,8.994275093078613,3.0220251083374023,0.6356512904167175,47.72747802734375
,82,,,,,,0.3306773006916046,9.779175758361816,3.2917466163635254,0.751594603061676,50.80303955078125
,83,,,,,,0.31614986062049866,9.862211227416992,3.185241222381592,0.45653560757637024,54.57411193847656
,84,,,,,,0.30392158031463623,-2.357654333114624,3.570502281188965,1.0722793340682983,49.96446228027344
,85,,,,,,0.36714720726013184,16.199493408203125,4.840602874755859,1.1896604299545288,73.01884460449219
,86,,,,,,0.317241370677948,2.425576686859131,6.9300689697265625,2.468560218811035,89.23017883300781
,87,,,,,,0.34372827410697937,20.2701358795166,5.239482879638672,1.0217556953430176,84.35454559326172
,88,,,,,,0.3252319097518921,9.658235549926758,6.161581039428711,1.4322826862335205,94.58596801757812
,89,,,,,,0.3414880335330963,22.696990966796875,5.586540222167969,1.1680448055267334,88.36991119384766
,90,,,,,,0.36099693179130554,21.30612564086914,5.358329772949219,1.598938226699829,75.18782806396484
,91,,,,,,0.3667494058609009,28.139362335205078,4.747015476226807,1.0481340885162354,73.97762298583984
,92,,,,,,0.333289235830307,22.89492416381836,5.894610404968262,1.5852614641189575,86.18696594238281
,93,,,,,,0.33174917101860046,17.136953353881836,5.276251792907715,0.9561578035354614,86.4018783569336
,94,,,,,,0.3115675747394562,9.435396194458008,5.8123555183410645,1.057329773902893,95.10050964355469
,95,,,,,,0.3266265392303467,14.811981201171875,5.884942054748535,1.417627215385437,89.34629821777344
,96,,,,,,0.3248339891433716,11.732834815979004,5.447131633758545,0.6475898027420044,95.99083709716797
,97,,,,,,0.3183073401451111,11.768367767333984,6.189539909362793,1.7237522602081299,89.31575012207031
,98,,,,,,0.33427026867866516,15.852608680725098,5.269887924194336,0.9240500926971436,86.916748046875
,99,,,,,,0.3306773006916046,17.245656967163086,5.779289245605469,1.1783432960510254,92.0189208984375
,100,,,,,,0.31614986062049866,17.68981170654297,5.455571174621582,0.5106723308563232,98.89797973632812
,101,,,,,,0.30392158031463623,-3.623673915863037,5.960175514221191,1.4281901121139526,90.63970947265625
,102,,,,,,0.36714720726013184,13.223084449768066,4.226538181304932,1.0019516944885254,64.49172973632812
,103,,,,,,0.317241370677948,2.113189220428467,5.90203332901001,2.0168395042419434,77.7038803100586
,104,,,,,,0.34372827410697937,16.6149845123291,4.525412559509277,0.8546491861343384,73.41526794433594
,105,,,,,,0.3252319097518921,8.155160903930664,5.272590637207031,1.1846932172775269,81.7579345703125
,106,,,,,,0.3414880335330963,19.16380500793457,4.7671918869018555,0.9396056532859802,76.55172729492188
,107,,,,,,0.36099693179130554,17.380714416503906,4.62682580947876,1.30924391746521,66.35163879394531
,108,,,,,,0.3667494058609009,23.012325286865234,4.134886741638184,0.867331862449646,65.35110473632812
,109,,,,,,0.333289235830307,18.906230926513672,5.028504371643066,1.280948281288147,74.95112609863281
,110,,,,,,0.33174917101860046,14.373466491699219,4.564916610717773,0.80985426902771,75.10124206542969
,111,,,,,,0.3115675747394562,7.775905609130859,5.018759727478027,0.9020512104034424,82.33416748046875
,112,,,,,,0.3266265392303467,12.374185562133789,5.009109020233154,1.133244276046753,77.51729583740234
,113,,,,,,0.3248339891433716,9.586979866027832,4.753046035766602,0.6158912181854248,82.74310302734375
,114,,,,,,0.3183073401451111,9.921989440917969,5.272629737854004,1.3930225372314453,77.59214782714844
,115,,,,,,0.33427026867866516,12.86943244934082,4.5576276779174805,0.7870299816131592,75.41195678710938
,116,,,,,,0.3306773006916046,14.581833839416504,4.931122779846191,0.9550454616546631,79.52153778076172
,117,,,,,,0.31614986062049866,14.44415283203125,4.743855953216553,0.4927327632904053,85.0224609375
,118,,,,,,0.30392158031463623,-3.1647562980651855,5.282013893127441,1.312406301498413,79.39215087890625
0,99,0.3099633455276489,6.164880752563477,5.085801124572754,0.6438061594963074,88.83988952636719,,,,,
,119,,,,,,0.3756973147392273,16.920978546142578,3.9570910930633545,0.724909245967865,64.64363098144531
,120,,,,,,0.31206896901130676,5.44476318359375,5.652146339416504,1.6982102394104004,79.07872009277344
,121,,,,,,0.3539494574069977,18.973388671875,4.436919212341309,0.6946045160293579,74.8462905883789
,122,,,,,,0.32000619173049927,9.909040451049805,5.290398120880127,1.0501508712768555,84.80493927001953
,123,,,,,,0.34643715620040894,21.801076889038086,4.653599739074707,0.7634398937225342,77.80319213867188
,124,,,,,,0.35923635959625244,20.14222526550293,4.3438005447387695,0.9954944849014282,66.96612548828125
,125,,,,,,0.3653527796268463,25.304323196411133,4.001845836639404,0.6700290441513062,66.63633728027344
,126,,,,,,0.34116560220718384,22.08768081665039,4.781328201293945,1.0220953226089478,75.18466186523438
,127,,,,,,0.34669965505599976,16.92898941040039,4.417386531829834,0.6383649706840515,75.58042907714844
,128,,,,,,0.30938225984573364,9.775256156921387,4.977409839630127,0.7152297496795654,85.24359130859375
,129,,,,,,0.3250787854194641,14.671067237854004,4.832295894622803,0.8893728256225586,78.85845947265625
,130,,,,,,0.32664892077445984,10.850296020507812,4.792335510253906,0.5369319915771484,85.10807037353516
,131,,,,,,0.32077646255493164,12.032316207885742,5.193854331970215,1.2254114151000977,79.36885070800781
,132,,,,,,0.3343062996864319,14.288610458374023,4.523741245269775,0.6744678020477295,76.9854736328125
,133,,,,,,0.33864539861679077,16.76545524597168,4.88654088973999,0.8127476572990417,81.47586059570312
,134,,,,,,0.3199518322944641,14.849772453308105,4.835384368896484,0.45994842052459717,87.50872039794922
,135,,,,,,0.30392158031463623,-1.3477957248687744,5.121220111846924,1.0222464799880981,81.9794692993164
,136,,,,,,0.3756973147392273,17.853904724121094,4.235161781311035,0.6274305582046509,72.15461730957031
,137,,,,,,0.31206896901130676,6.509643077850342,5.874431133270264,1.546525478363037,86.55810546875
,138,,,,,,0.3539494574069977,19.44943618774414,4.7169189453125,0.6215973496437073,81.90643310546875
,139,,,,,,0.32000619173049927,10.65277099609375,5.525283336639404,0.9550576210021973,91.40451049804688
,140,,,,,,0.34643715620040894,22.623119354248047,4.891532897949219,0.664260745048523,84.54544067382812
,141,,,,,,0.35923635959625244,20.974531173706055,4.591030120849609,0.8624690175056458,74.57122802734375
,142,,,,,,0.3653527796268463,25.731273651123047,4.288182735443115,0.5827168226242065,74.10932159423828
,143,,,,,,0.34116560220718384,22.864343643188477,5.021033763885498,0.9028210639953613,82.36425018310547
,144,,,,,,0.34669965505599976,17.330768585205078,4.704209804534912,0.5757565498352051,82.56906127929688
,145,,,,,,0.30938225984573364,10.431857109069824,5.230734825134277,0.6368365287780762,91.87796783447266
,146,,,,,,0.3250787854194641,15.349541664123535,5.062685489654541,0.7730873823165894,85.79196166992188
,147,,,,,,0.32664892077445984,10.925979614257812,5.103772163391113,0.5405463576316833,91.26451110839844
,148,,,,,,0.32077646255493164,12.630477905273438,5.446516990661621,1.1219007968902588,86.49232482910156
,149,,,,,,0.3343062996864319,14.243343353271484,4.825737953186035,0.6405358910560608,83.70404052734375
,150,,,,,,0.33864539861679077,17.401264190673828,5.117608070373535,0.7167376279830933,88.01741027832031
,151,,,,,,0.3199518322944641,14.636255264282227,5.145173072814941,0.473237544298172,93.43871307373047
,152,,,,,,0.30392158031463623,-0.7501745223999023,5.3804192543029785,0.9205462336540222,89.19746398925781
,153,,,,,,0.3756973147392273,20.100128173828125,4.895678520202637,0.6427487730979919,85.05860137939453
,154,,,,,,0.31206896901130676,7.614638805389404,6.678956985473633,1.6326366662979126,100.92640686035156
,155,,,,,,0.3539494574069977,21.71788787841797,5.436168670654297,0.647829532623291,95.76678466796875
,156,,,,,,0.32000619173049927,12.203008651733398,6.285542964935303,0.9882758259773254,105.9453353881836
,157,,,,,,0.34643715620040894,25.501510620117188,5.60841178894043,0.6843163967132568,98.4819107055664
,158,,,,,,0.35923635959625244,23.56511688232422,5.272368431091309,0.8875906467437744,87.69556427001953
,159,,,,,,0.3653527796268463,28.68967628479004,4.958934783935547,0.5982385873794556,87.21392059326172
,160,,,,,,0.34116560220718384,25.667016983032227,5.751441478729248,0.9396257400512695,96.23631286621094
,161,,,,,,0.34669965505599976,19.36540985107422,5.406187534332275,0.5802645087242126,96.5184555053711
,162,,,,,,0.30938225984573364,11.853769302368164,5.965765953063965,0.6413450837135315,106.48841857910156
,163,,,,,,0.3250787854194641,17.305837631225586,5.787606239318848,0.7917689085006714,99.916748046875
,164,,,,,,0.32664892077445984,12.113039016723633,5.8634796142578125,0.5818621516227722,105.63233947753906
,165,,,,,,0.32077646255493164,14.303750991821289,6.2194414138793945,1.178383231163025,100.8211669921875
,166,,,,,,0.3343062996864319,15.692520141601562,5.553772926330566,0.6799267530441284,97.4769287109375
,167,,,,,,0.33864539861679077,19.620037078857422,5.847217559814453,0.7335362434387207,102.27362060546875
,168,,,,,,0.3199518322944641,16.146711349487305,5.89890193939209,0.5017949342727661,107.942138671875
,169,,,,,,0.30392158031463623,-0.6842472553253174,6.131460666656494,0.9402725696563721,103.82376098632812
,170,,,,,,0.3756973147392273,17.551769256591797,4.436093330383301,0.5928025245666504,76.86581420898438
,171,,,,,,0.31206896901130676,6.778075218200684,5.9727020263671875,1.4349732398986816,90.75457763671875
,172,,,,,,0.3539494574069977,18.914003372192383,4.882173538208008,0.5877225399017334,85.88902282714844
,173,,,,,,0.32000619173049927,10.739156723022461,5.61506462097168,0.8891178369522095,94.51893615722656
,174,,,,,,0.34643715620040894,22.426536560058594,5.0103559494018555,0.603447437286377,88.13816833496094
,175,,,,,,0.35923635959625244,20.42278289794922,4.767144203186035,0.8002950549125671,79.33697509765625
,176,,,,,,0.3653527796268463,24.957956314086914,4.481326103210449,0.548352062702179,78.65946960449219
,177,,,,,,0.34116560220718384,22.424652099609375,5.156219482421875,0.8324062824249268,86.47625732421875
,178,,,,,,0.34669965505599976,16.98802947998047,4.868352890014648,0.5435661673545837,86.4957275390625
,179,,,,,,0.30938225984573364,10.438246726989746,5.347317695617676,0.5992640852928162,94.96107482910156
,180,,,,,,0.3250787854194641,15.183548927307129,5.175076484680176,0.6992857456207275,89.51580810546875
,181,,,,,,0.32664892077445984,10.520496368408203,5.270016670227051,0.5674753189086914,94.05082702636719
,182,,,,,,0.32077646255493164,12.802535057067871,5.533633232116699,1.0227004289627075,90.21865844726562
,183,,,,,,0.3343062996864319,13.687906265258789,4.985725402832031,0.627846360206604,87.15757751464844
,184,,,,,,0.33864539861679077,17.332422256469727,5.2110395431518555,0.6457949280738831,91.30488586425781
,185,,,,,,0.3199518322944641,13.927371978759766,5.294530868530273,0.4969981908798218,95.95065307617188
,186,,,,,,0.30392158031463623,-0.7889261245727539,5.583240509033203,0.9243865013122559,93.17707824707031
1,149,0.31901460886001587,8.88188648223877,5.156747341156006,0.2784614562988281,97.56571960449219,,,,,
,187,,,,,,0.3756973147392273,19.657480239868164,5.173331260681152,0.6999629735946655,89.46737670898438
,188,,,,,,0.31206896901130676,7.495939254760742,6.90831184387207,1.6397614479064941,105.37101745605469
,189,,,,,,0.3539494574069977,21.373153686523438,5.680447101593018,0.6910006999969482,99.78892517089844
,190,,,,,,0.32000619173049927,12.169260025024414,6.473518371582031,0.9998319149017334,109.4737319946289
,191,,,,,,0.34643715620040894,25.570709228515625,5.808958530426025,0.6960141658782959,102.2588882446289
,192,,,,,,0.35923635959625244,22.806659698486328,5.565021991729736,0.9458690285682678,92.383056640625
,193,,,,,,0.3653527796268463,28.202659606933594,5.220059394836426,0.6430069208145142,91.54104614257812
,194,,,,,,0.34116560220718384,25.468425750732422,5.982416152954102,0.9600377678871155,100.44757080078125
,195,,,,,,0.34669965505599976,19.435726165771484,5.610632419586182,0.592529833316803,100.36204528808594
,196,,,,,,0.30938225984573364,11.810626029968262,6.1602783203125,0.6636747717857361,109.93206787109375
,197,,,,,,0.3250787854194641,17.190277099609375,5.990250587463379,0.8004482984542847,103.7960433959961
,198,,,,,,0.32664892077445984,11.931909561157227,6.081287384033203,0.635989248752594,108.90596008300781
,199,,,,,,0.32077646255493164,14.86391830444336,6.374142646789551,1.1495198011398315,104.4924545288086
,200,,,,,,0.3343062996864319,15.577207565307617,5.757535934448242,0.7108657956123352,100.93339538574219
,201,,,,,,0.33864539861679077,19.867788314819336,6.018993377685547,0.7270472645759583,105.83892822265625
,202,,,,,,0.3199518322944641,15.760868072509766,6.091779708862305,0.5402831435203552,111.02992248535156
,203,,,,,,0.30392158031463623,-1.4514179229736328,6.5059356689453125,1.0888246297836304,108.34222412109375
,204,,,,,,0.3756973147392273,17.87198829650879,4.849941730499268,0.685192346572876,83.29498291015625
,205,,,,,,0.31206896901130676,6.940403938293457,6.398196220397949,1.5046358108520508,97.87120056152344
,206,,,,,,0.3539494574069977,19.352006912231445,5.2939453125,0.6668788194656372,92.54133605957031
,207,,,,,,0.32000619173049927,11.133365631103516,5.979134559631348,0.9379910230636597,100.8228759765625
,208,,,,,,0.34643715620040894,23.396820068359375,5.380236625671387,0.6473051309585571,94.65862274169922
,209,,,,,,0.35923635959625244,20.41240692138672,5.213016033172607,0.908245861530304,86.09539794921875
,210,,,,,,0.3653527796268463,25.512161254882812,4.879307746887207,0.622876763343811,85.12862396240234
,211,,,,,,0.34116560220718384,23.340845108032227,5.555185317993164,0.8952150940895081,93.19940185546875
,212,,,,,,0.34669965505599976,17.92910385131836,5.207326889038086,0.569419801235199,92.75814819335938
,213,,,,,,0.30938225984573364,10.847617149353027,5.700840950012207,0.6440695524215698,101.13542175292969
,214,,,,,,0.3250787854194641,15.712991714477539,5.552305221557617,0.7470174431800842,96.10574340820312
,215,,,,,,0.32664892077445984,10.744546890258789,5.657946586608887,0.6398348808288574,100.36222839355469
,216,,,,,,0.32077646255493164,14.088817596435547,5.867002964019775,1.0423171520233154,96.49371337890625
,217,,,,,,0.3343062996864319,14.283641815185547,5.349522590637207,0.690011739730835,93.19021606445312
,218,,,,,,0.33864539861679077,18.444133758544922,5.546521186828613,0.6662161946296692,97.60610961914062
,219,,,,,,0.3199518322944641,14.057992935180664,5.658561706542969,0.549877405166626,102.1736831665039
,220,,,,,,0.30392158031463623,-1.842465877532959,6.147042274475098,1.1264311075210571,100.41222381591797
